,ImageID,Unnamed: 0,Title,Formats,Production,Description,Synopsis,Habitat,Theme,Location,Keywords,Visualization,Date,Filename
418,55721221,213, Eastern Ghats Water Flowing Over Rocks , High-Res Master_Nonstandard ,2023, Water flows over rocks in the Eastern Ghats ," The Eastern Ghats in India are a range of mountains and hills that run along the eastern coast of India. The region is known for its rich tapestry of lush forests, rolling hills, rocky plateaus, and winding rivers which are home to a wide variety of plant and animal species, including many endangered species. 

The region's topography varies from dense tropical forests in the south to dry deciduous woodlands in the north, making it a biodiversity hotspot.

 The Eastern Ghats serve as a crucial watershed for numerous rivers and are home to a wide array of flora and fauna, including endemic and endangered species.

Deforestation and habitat fragmentation have posed a significant threat to these forests, underscoring the importance of conservation efforts to protect this unique ecosystem. ", Forests;Mountains;Rural , Biodiversity;Deforestation;Land Management ," Eastern Ghats, Andhra Pradesh,India,Asia ", Steams Rivers Evergreen Forests Trees Landscapes Waterfalls , , 2023-11-06 10:04:27 ,1DDCD3_SL7W53PFJT_lt.jpg
419,55721222,182, Eastern Ghats Waterfalls , High-Res Master_Nonstandard ,2023, Water flows over rocks forming waterfalls in the Eastern Ghats ," The Eastern Ghats in India are a range of mountains and hills that run along the eastern coast of India. The region is known for its rich tapestry of lush forests, rolling hills, rocky plateaus, and winding rivers which are home to a wide variety of plant and animal species, including many endangered species. 

The region's topography varies from dense tropical forests in the south to dry deciduous woodlands in the north, making it a biodiversity hotspot.

 The Eastern Ghats serve as a crucial watershed for numerous rivers and are home to a wide array of flora and fauna, including endemic and endangered species.

Deforestation and habitat fragmentation have posed a significant threat to these forests, underscoring the importance of conservation efforts to protect this unique ecosystem. ", Forests;Mountains;Rural , Biodiversity;Deforestation;Land Management ," Eastern Ghats, Andhra Pradesh,India,Asia ", Steams Rivers Waterfalls Evergreen Trees Landscapes Forests , , 2023-11-06 10:04:29 ,
420,55721223,214, Eastern Ghats River Flowing Through a Forest , High-Res Master_Nonstandard ,2023, A stream flows through a wooded area of the Eastern Ghats ," The Eastern Ghats in India are a range of mountains and hills that run along the eastern coast of India. The region is known for its rich tapestry of lush forests, rolling hills, rocky plateaus, and winding rivers which are home to a wide variety of plant and animal species, including many endangered species. 

The region's topography varies from dense tropical forests in the south to dry deciduous woodlands in the north, making it a biodiversity hotspot.

 The Eastern Ghats serve as a crucial watershed for numerous rivers and are home to a wide array of flora and fauna, including endemic and endangered species.

Deforestation and habitat fragmentation have posed a significant threat to these forests, underscoring the importance of conservation efforts to protect this unique ecosystem. ", Forests;Mountains;Rural , Biodiversity;Deforestation;Land Management ," Eastern Ghats, Andhra Pradesh,India,Asia ", Forests Steams Rivers Evergreen Trees Landscapes , , 2023-11-06 10:04:29 ,1DDCD3_SL8PNXZA1G_lt.jpg
421,55721225,215, Eastern Ghats Forest and Mountains , High-Res Master_Nonstandard ,2023, Aerial footage over the dense forests of the Eastern Ghats with mountains in the distance ," The Eastern Ghats in India are a range of mountains and hills that run along the eastern coast of India. The region is known for its rich tapestry of lush forests, rolling hills, rocky plateaus, and winding rivers which are home to a wide variety of plant and animal species, including many endangered species. 

The region's topography varies from dense tropical forests in the south to dry deciduous woodlands in the north, making it a biodiversity hotspot.

 The Eastern Ghats serve as a crucial watershed for numerous rivers and are home to a wide array of flora and fauna, including endemic and endangered species.

Deforestation and habitat fragmentation have posed a significant threat to these forests, underscoring the importance of conservation efforts to protect this unique ecosystem. ", Forests;Mountains;Rural , Biodiversity;Deforestation;Land Management ," Eastern Ghats, Andhra Pradesh,India,Asia ", Forests Evergreen Trees Mountains Misty Landscapes , , 2023-11-06 10:04:29 ,1DDCD3_SL8YMKWUU4_lt.jpg
422,55721226,216, Eastern Ghats Stream Flows Through the Forest , High-Res Master_Nonstandard ,2023, A stream runs through the forest in the Eastern Ghats ," The Eastern Ghats in India are a range of mountains and hills that run along the eastern coast of India. The region is known for its rich tapestry of lush forests, rolling hills, rocky plateaus, and winding rivers which are home to a wide variety of plant and animal species, including many endangered species. 

The region's topography varies from dense tropical forests in the south to dry deciduous woodlands in the north, making it a biodiversity hotspot.

 The Eastern Ghats serve as a crucial watershed for numerous rivers and are home to a wide array of flora and fauna, including endemic and endangered species.

Deforestation and habitat fragmentation have posed a significant threat to these forests, underscoring the importance of conservation efforts to protect this unique ecosystem. ", Forests;Mountains;Rural , Biodiversity;Deforestation;Land Management ," Eastern Ghats, Andhra Pradesh,India,Asia ", Forests Steams Rivers Evergreen Trees Landscapes , , 2023-11-06 10:04:29 ,1DDCD3_SL90DY02YU_lt.jpg
423,55721227,183, Eastern Ghats Stream Weaves its Way Through a Forest , High-Res Master_Nonstandard ,2023, A stream winds its way through a forest in the Eastern Ghats. ," The Eastern Ghats in India are a range of mountains and hills that run along the eastern coast of India. The region is known for its rich tapestry of lush forests, rolling hills, rocky plateaus, and winding rivers which are home to a wide variety of plant and animal species, including many endangered species. 

The region's topography varies from dense tropical forests in the south to dry deciduous woodlands in the north, making it a biodiversity hotspot.

 The Eastern Ghats serve as a crucial watershed for numerous rivers and are home to a wide array of flora and fauna, including endemic and endangered species.

Deforestation and habitat fragmentation have posed a significant threat to these forests, underscoring the importance of conservation efforts to protect this unique ecosystem. ", Forests;Mountains;Rural , Biodiversity;Deforestation;Land Management ," Eastern Ghats, Andhra Pradesh,India,Asia ", Forests Steams Rivers Evergreen Trees Landscapes , , 2023-11-06 10:04:30 ,
424,55721229,184, Eastern Ghats Mountains and River , High-Res Master_Nonstandard ,2023," Aerial footage of mist over a dense forest area with a river running through, Eastern Ghats. "," The Eastern Ghats in India are a range of mountains and hills that run along the eastern coast of India. The region is known for its rich tapestry of lush forests, rolling hills, rocky plateaus, and winding rivers which are home to a wide variety of plant and animal species, including many endangered species. 

The region's topography varies from dense tropical forests in the south to dry deciduous woodlands in the north, making it a biodiversity hotspot.

 The Eastern Ghats serve as a crucial watershed for numerous rivers and are home to a wide array of flora and fauna, including endemic and endangered species.

Deforestation and habitat fragmentation have posed a significant threat to these forests, underscoring the importance of conservation efforts to protect this unique ecosystem. ", Forests;Mountains;Rural , Biodiversity;Deforestation;Land Management ," Eastern Ghats, Andhra Pradesh,India,Asia ", Forests Steams Rivers Evergreen Trees Misty Landscapes , , 2023-11-06 10:04:30 ,
425,55721230,156, Eastern Ghats Waterfalls Flowing Through a Forest , High-Res Master_Nonstandard ,2023, Waterfalls flowing through the dense forests of the Eastern Ghats. ," The Eastern Ghats in India are a range of mountains and hills that run along the eastern coast of India. The region is known for its rich tapestry of lush forests, rolling hills, rocky plateaus, and winding rivers which are home to a wide variety of plant and animal species, including many endangered species. 

The region's topography varies from dense tropical forests in the south to dry deciduous woodlands in the north, making it a biodiversity hotspot.

 The Eastern Ghats serve as a crucial watershed for numerous rivers and are home to a wide array of flora and fauna, including endemic and endangered species.

Deforestation and habitat fragmentation have posed a significant threat to these forests, underscoring the importance of conservation efforts to protect this unique ecosystem. ", Forests;Mountains;Rural , Biodiversity;Deforestation;Land Management ," Eastern Ghats, Andhra Pradesh,India,Asia ", Waterfalls Forests Steams Rivers Evergreen Trees Landscapes , , 2023-11-06 10:04:31 ,1DDCD3_SL9KRLZ6S7_lt.jpg
426,55721231,217, Eastern Ghats Misty Mountains , High-Res Master_Nonstandard ,2023, Aerial footage of mist over a dense forest and mountains in the Eastern Ghats. ," The Eastern Ghats in India are a range of mountains and hills that run along the eastern coast of India. The region is known for its rich tapestry of lush forests, rolling hills, rocky plateaus, and winding rivers which are home to a wide variety of plant and animal species, including many endangered species. 

The region's topography varies from dense tropical forests in the south to dry deciduous woodlands in the north, making it a biodiversity hotspot.

 The Eastern Ghats serve as a crucial watershed for numerous rivers and are home to a wide array of flora and fauna, including endemic and endangered species.

Deforestation and habitat fragmentation have posed a significant threat to these forests, underscoring the importance of conservation efforts to protect this unique ecosystem. ", Forests;Mountains;Rural , Biodiversity;Deforestation;Land Management ," Eastern Ghats, Andhra Pradesh,India,Asia ", Forests Mountains Misty Evergreen Trees Landscapes , , 2023-11-06 10:04:31 ,1DDCD3_SL9ULQBM4H_lt.jpg
427,55721233,218, Eastern Ghats Stream Flowing Through the Forest , High-Res Master_Nonstandard ,2023, A stream runs through a forest in the Eastern Ghats ," The Eastern Ghats in India are a range of mountains and hills that run along the eastern coast of India. The region is known for its rich tapestry of lush forests, rolling hills, rocky plateaus, and winding rivers which are home to a wide variety of plant and animal species, including many endangered species. 

The region's topography varies from dense tropical forests in the south to dry deciduous woodlands in the north, making it a biodiversity hotspot.

 The Eastern Ghats serve as a crucial watershed for numerous rivers and are home to a wide array of flora and fauna, including endemic and endangered species.

Deforestation and habitat fragmentation have posed a significant threat to these forests, underscoring the importance of conservation efforts to protect this unique ecosystem. ", Forests;Mountains;Rural , Biodiversity;Deforestation;Land Management ," Eastern Ghats, Andhra Pradesh,India,Asia ", Rivers Steams Forests Evergreen Trees Landscapes , , 2023-11-06 10:04:32 ,1DDCD3_SL9ZXCGKQK_lt.jpg
428,55721235,157, Eastern Ghats Waterfalls Surrounded by Forests , High-Res Master_Nonstandard ,2023, Waterfalls flow over rocks surrounded by dense trees in the forest of the Eastern Ghats ," The Eastern Ghats in India are a range of mountains and hills that run along the eastern coast of India. The region is known for its rich tapestry of lush forests, rolling hills, rocky plateaus, and winding rivers which are home to a wide variety of plant and animal species, including many endangered species.

The region's topography varies from dense tropical forests in the south to dry deciduous woodlands in the north, making it a biodiversity hotspot.

 The Eastern Ghats serve as a crucial watershed for numerous rivers and are home to a wide array of flora and fauna, including endemic and endangered species.

Deforestation and habitat fragmentation have posed a significant threat to these forests, underscoring the importance of conservation efforts to protect this unique ecosystem. ", Forests;Mountains;Rural , Biodiversity;Deforestation;Land Management ," Eastern Ghats, Andhra Pradesh,India,Asia ", Waterfalls Forests Steams Rivers Evergreen Trees Landscapes , , 2023-11-06 10:04:32 ,1DDCD3_SLA2UBLE6U_lt.jpg
429,55721237,158, Eastern Ghats Waterfalls , High-Res Master_Nonstandard ,2023, Close up shots of waterfalls in the Eastern Ghats ," The Eastern Ghats in India are a range of mountains and hills that run along the eastern coast of India. The region is known for its rich tapestry of lush forests, rolling hills, rocky plateaus, and winding rivers which are home to a wide variety of plant and animal species, including many endangered species.

The region's topography varies from dense tropical forests in the south to dry deciduous woodlands in the north, making it a biodiversity hotspot.

 The Eastern Ghats serve as a crucial watershed for numerous rivers and are home to a wide array of flora and fauna, including endemic and endangered species.

Deforestation and habitat fragmentation have posed a significant threat to these forests, underscoring the importance of conservation efforts to protect this unique ecosystem. ", Forests;Mountains;Rural , Biodiversity;Deforestation;Land Management ," Eastern Ghats, Andhra Pradesh,India,Asia ", Waterfalls Steams Rivers Landscapes , , 2023-11-06 10:04:33 ,1DDCD3_SLAF9NUHFU_lt.jpg
430,55721238,185, Eastern Ghats Waterfalls and Forests , High-Res Master_Nonstandard ,2023, Waterfalls weave through the dense forests of the Eastern Ghats. ," The Eastern Ghats in India are a range of mountains and hills that run along the eastern coast of India. The region is known for its rich tapestry of lush forests, rolling hills, rocky plateaus, and winding rivers which are home to a wide variety of plant and animal species, including many endangered species.

The region's topography varies from dense tropical forests in the south to dry deciduous woodlands in the north, making it a biodiversity hotspot.

 The Eastern Ghats serve as a crucial watershed for numerous rivers and are home to a wide array of flora and fauna, including endemic and endangered species.

Deforestation and habitat fragmentation have posed a significant threat to these forests, underscoring the importance of conservation efforts to protect this unique ecosystem. ", Forests;Mountains;Rural , Biodiversity;Deforestation;Land Management ," Eastern Ghats, Andhra Pradesh,India,Asia ", Waterfalls Forests Steams Rivers Evergreen Trees Landscapes Mountains , , 2023-11-06 10:04:33 ,
431,55721239,186, Eastern Ghats Forest Landscape , High-Res Master_Nonstandard ,2023, Aerial footage of the dense forests of the Eastern Ghats overlooked by mountain ranges. ," The Eastern Ghats in India are a range of mountains and hills that run along the eastern coast of India. The region is known for its rich tapestry of lush forests, rolling hills, rocky plateaus, and winding rivers which are home to a wide variety of plant and animal species, including many endangered species.

The region's topography varies from dense tropical forests in the south to dry deciduous woodlands in the north, making it a biodiversity hotspot.

 The Eastern Ghats serve as a crucial watershed for numerous rivers and are home to a wide array of flora and fauna, including endemic and endangered species.

Deforestation and habitat fragmentation have posed a significant threat to these forests, underscoring the importance of conservation efforts to protect this unique ecosystem. ", Forests;Mountains;Rural , Biodiversity;Deforestation;Land Management ," Eastern Ghats, Andhra Pradesh ", Forests Steams Rivers Evergreen Trees Landscapes Mountains , , 2023-11-06 10:04:33 ,
432,55721241,187, Eastern Ghats Waterfalls and Rivers , High-Res Master_Nonstandard ,2023, Water flows over rocks forming rivers and waterfalls in the Eastern Ghats. ," The Eastern Ghats in India are a range of mountains and hills that run along the eastern coast of India. The region is known for its rich tapestry of lush forests, rolling hills, rocky plateaus, and winding rivers which are home to a wide variety of plant and animal species, including many endangered species.

The region's topography varies from dense tropical forests in the south to dry deciduous woodlands in the north, making it a biodiversity hotspot.

 The Eastern Ghats serve as a crucial watershed for numerous rivers and are home to a wide array of flora and fauna, including endemic and endangered species.

Deforestation and habitat fragmentation have posed a significant threat to these forests, underscoring the importance of conservation efforts to protect this unique ecosystem. ", Forests;Mountains;Rural , Biodiversity;Deforestation;Land Management ," Eastern Ghats, Andhra Pradesh,India,Asia ", Steams Waterfalls Forests Rivers Evergreen Trees Landscapes , , 2023-11-06 10:04:33 ,
433,55721242,188, Eastern Ghats Stream Flowing Between Trees , High-Res Master_Nonstandard ,2023, Footage follows the direction of a stream running through a forest in the Eastern Ghats ," The Eastern Ghats in India are a range of mountains and hills that run along the eastern coast of India. The region is known for its rich tapestry of lush forests, rolling hills, rocky plateaus, and winding rivers which are home to a wide variety of plant and animal species, including many endangered species.

The region's topography varies from dense tropical forests in the south to dry deciduous woodlands in the north, making it a biodiversity hotspot.

 The Eastern Ghats serve as a crucial watershed for numerous rivers and are home to a wide array of flora and fauna, including endemic and endangered species.

Deforestation and habitat fragmentation have posed a significant threat to these forests, underscoring the importance of conservation efforts to protect this unique ecosystem. ", Forests;Mountains;Rural , Biodiversity;Deforestation;Land Management ," Eastern Ghats, Andhra Pradesh,India,Asia ", Steams Forests Evergreen Trees Landscapes , , 2023-11-06 10:04:34 ,
434,55721245,159, Eastern Ghats Stream Running Through a Forest , High-Res Master_Nonstandard ,2023, A stream runs through a dense forest in the Eastern Ghats ," The Eastern Ghats in India are a range of mountains and hills that run along the eastern coast of India. The region is known for its rich tapestry of lush forests, rolling hills, rocky plateaus, and winding rivers which are home to a wide variety of plant and animal species, including many endangered species.

The region's topography varies from dense tropical forests in the south to dry deciduous woodlands in the north, making it a biodiversity hotspot.

 The Eastern Ghats serve as a crucial watershed for numerous rivers and are home to a wide array of flora and fauna, including endemic and endangered species.

Deforestation and habitat fragmentation have posed a significant threat to these forests, underscoring the importance of conservation efforts to protect this unique ecosystem. ", Forests;Mountains;Rural , Biodiversity;Deforestation;Water ," Eastern Ghats, Andhra Pradesh,India,Asia ", Steams Rivers Forests Evergreen Trees Landscapes , , 2023-11-06 10:04:35 ,1DDCD3_SLBFC5483A_lt.jpg
435,55721247,219, Eastern Ghats Stream , High-Res Master_Nonstandard ,2023," A stream runs through the Eastern Ghats, filmed from above "," The Eastern Ghats in India are a range of mountains and hills that run along the eastern coast of India. The region is known for its rich tapestry of lush forests, rolling hills, rocky plateaus, and winding rivers which are home to a wide variety of plant and animal species, including many endangered species. 

The region's topography varies from dense tropical forests in the south to dry deciduous woodlands in the north, making it a biodiversity hotspot.

 The Eastern Ghats serve as a crucial watershed for numerous rivers and are home to a wide array of flora and fauna, including endemic and endangered species.

Deforestation and habitat fragmentation have posed a significant threat to these forests, underscoring the importance of conservation efforts to protect this unique ecosystem. ", Forests;Mountains;Rural , Biodiversity;Deforestation;Land Management ," Eastern Ghats, Andhra Pradesh,India,Asia ", Steams Rivers Forests Evergreen Trees Landscapes , , 2023-11-06 10:04:35 ,1DDCD3_SLBC0Q7FHY_lt.jpg
436,55721250,189, Eastern Ghats Stream , High-Res Master_Nonstandard ,2023," A stream runs through the Eastern Ghats forest, filmed from a birds-eye-view. "," The Eastern Ghats in India are a range of mountains and hills that run along the eastern coast of India. The region is known for its rich tapestry of lush forests, rolling hills, rocky plateaus, and winding rivers which are home to a wide variety of plant and animal species, including many endangered species. 

The region's topography varies from dense tropical forests in the south to dry deciduous woodlands in the north, making it a biodiversity hotspot.

 The Eastern Ghats serve as a crucial watershed for numerous rivers and are home to a wide array of flora and fauna, including endemic and endangered species.

Deforestation and habitat fragmentation have posed a significant threat to these forests, underscoring the importance of conservation efforts to protect this unique ecosystem. ", Forests;Mountains;Rural , Biodiversity;Deforestation;Land Management ," Eastern Ghats, Andhra Pradesh,India,Asia ", Forests Steams Rivers Evergreen Trees Landscapes , , 2023-11-06 10:04:34 ,
437,55721251,220, Eastern Ghats Forest a Birds-Eye-View , High-Res Master_Nonstandard ,2023, Birds eye view over the forests in the Eastern Ghats ," The Eastern Ghats in India are a range of mountains and hills that run along the eastern coast of India. The region is known for its rich tapestry of lush forests, rolling hills, rocky plateaus, and winding rivers which are home to a wide variety of plant and animal species, including many endangered species. 

The region's topography varies from dense tropical forests in the south to dry deciduous woodlands in the north, making it a biodiversity hotspot.

 The Eastern Ghats serve as a crucial watershed for numerous rivers and are home to a wide array of flora and fauna, including endemic and endangered species.

Deforestation and habitat fragmentation have posed a significant threat to these forests, underscoring the importance of conservation efforts to protect this unique ecosystem. ", Forests;Mountains;Rural , Biodiversity;Deforestation;Land Management ," Eastern Ghats, Andhra Pradesh,India,Asia ", Forests Evergreen Trees Landscapes , , 2023-11-06 10:04:34 ,1DDCD3_SLB7D8KSA4_lt.jpg
438,55721252,160, Eastern Ghats Forest Fly-Over , High-Res Master_Nonstandard ,2023," Fly-over of misty, dense forests at the Eastern Ghats "," The Eastern Ghats in India are a range of mountains and hills that run along the eastern coast of India. The region is known for its rich tapestry of lush forests, rolling hills, rocky plateaus, and winding rivers which are home to a wide variety of plant and animal species, including many endangered species. 

The region's topography varies from dense tropical forests in the south to dry deciduous woodlands in the north, making it a biodiversity hotspot.

 The Eastern Ghats serve as a crucial watershed for numerous rivers and are home to a wide array of flora and fauna, including endemic and endangered species.

Deforestation and habitat fragmentation have posed a significant threat to these forests, underscoring the importance of conservation efforts to protect this unique ecosystem. ", Forests;Mountains;Rural , Biodiversity;Deforestation;Land Management ," Eastern Ghats, Andhra Pradesh,India,Asia ", Forests Evergreen Trees Misty Landscapes Mountains Drone-footage , , 2023-11-06 10:04:36 ,1DDCD3_SLBSKK99WX_lt.jpg
439,55721256,279," Water Flows Down a Rocky Hillside, Eastern Ghats ", High-Res Master_Nonstandard ,2023, Water flows down a rocky hillside surrounded by dense forest. ," The Eastern Ghats in India are a range of mountains and hills that run along the eastern coast of India. The region is known for its rich tapestry of lush forests, rolling hills, rocky plateaus, and winding rivers which are home to a wide variety of plant and animal species, including many endangered species. 

The region's topography varies from dense tropical forests in the south to dry deciduous woodlands in the north, making it a biodiversity hotspot.

 The Eastern Ghats serve as a crucial watershed for numerous rivers and are home to a wide array of flora and fauna, including endemic and endangered species.

Deforestation and habitat fragmentation have posed a significant threat to these forests, underscoring the importance of conservation efforts to protect this unique ecosystem. ", Forests;Mountains;Rivers;Rural , Biodiversity;Deforestation;Land Management;Water ," Eastern Ghats,Andhra Pradesh,India,Asia ", Steams Rivers Forests Evergreen Trees Misty Landscapes Waterfalls Mountains Hills Water , , 2023-11-06 10:04:40 ,1DDCD3_SLDS7GN6T8_lt.jpg
440,55840201,430," Fragmented Tree Cover in the Amazon Rainforest, Brazil "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Tree cover in the Amazon Rainforest fragmented by patches damaged by fire. ," Fires in the Amazon Rainforest are often set to clear land for agricultural use. In 2023, the Rio Negro's water levels were at a record-low, affecting local communities and wildlife. ", Forests;Rivers , Biodiversity;Climate;Deforestation;Extreme Weather;Land Management;Nature-only;Sustainable Future;Water ," Manaus, Amazonas, Brazil, South America ", Forest-Fires Amazon-Rainforest Pollution Amazon Brazil Water-Scarcity , , 2023-11-23 13:28:25 ,1DDCE4_2R1J2GQH5P_lt.jpg
441,55840201,430," Fragmented Tree Cover in the Amazon Rainforest, Brazil "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Tree cover in the Amazon Rainforest fragmented by patches damaged by fire. ," Fires in the Amazon Rainforest are often set to clear land for agricultural use. In 2023, the Rio Negro's water levels were at a record-low, affecting local communities and wildlife. ", Forests;Rivers , Biodiversity;Climate;Deforestation;Extreme Weather;Land Management;Nature-only;Sustainable Future;Water ," Manaus, Amazonas, Brazil, South America ", Forest-Fires Amazon-Rainforest Pollution Amazon Brazil Water-Scarcity , , 2023-11-23 13:28:25 ,1DDCE4_2R1J2GQH5P_lt.jpg
442,55840219,431," Trees Damaged by a Wildfire in the Amazon Rainforest, Brazil "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Trees recover from fire damage in the Amazon Rainforest, Brazil. "," Fires in the Amazon Rainforest are often set to clear land for agricultural use. In 2023, the Rio Negro's water levels were at a record-low, affecting local communities and wildlife. ", Rivers , Biodiversity;Climate;Deforestation;Extreme Weather;Land Management;Nature-only;Sustainable Future;Water ," Manaus, Amazonas, Brazil, South America ", Forest-Fires Amazon-Rainforest Pollution Amazon Brazil Water-Scarcity , , 2023-11-23 13:28:29 ,1DDCE4_2R3A9CW9AJ_lt.jpg
443,55840219,431," Trees Damaged by a Wildfire in the Amazon Rainforest, Brazil "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Trees recover from fire damage in the Amazon Rainforest, Brazil. "," Fires in the Amazon Rainforest are often set to clear land for agricultural use. In 2023, the Rio Negro's water levels were at a record-low, affecting local communities and wildlife. ", Rivers , Biodiversity;Climate;Deforestation;Extreme Weather;Land Management;Nature-only;Sustainable Future;Water ," Manaus, Amazonas, Brazil, South America ", Forest-Fires Amazon-Rainforest Pollution Amazon Brazil Water-Scarcity , , 2023-11-23 13:28:29 ,1DDCE4_2R3A9CW9AJ_lt.jpg
444,55840233,433," Trees in the Amazon Rainforest, Brazil "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," A wildfire-affected, sparsely tree covered patch in the Amazon rainforest near Manaus, Brazil. "," Fires in the Amazon Rainforest are often set to clear land for agricultural use. In 2023, the Rio Negro's water levels were at a record-low, affecting local communities and wildlife. ", Forests;Rivers , Biodiversity;Climate;Deforestation;Extreme Weather;Land Management;Nature-only;Sustainable Future;Water ," Manaus, Amazonas, Brazil, South America ", Forest-Fires Amazon-Rainforest Pollution Amazon Brazil Water-Scarcity , , 2023-11-23 13:28:37 ,
445,55840234,432," Trees Damaged by a Wildfire in the Amazon Rainforest, Brazil "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Trees recover from fire damage in the Amazon Rainforest, Brazil. "," Fires in the Amazon Rainforest are often set to clear land for agricultural use. In 2023, the Rio Negro's water levels were at a record-low, affecting local communities and wildlife. ", Forests;Rivers , Biodiversity;Climate;Deforestation;Extreme Weather;Land Management;Nature-only;Sustainable Future;Water ," Manaus, Amazonas, Brazil, South America ", Forest-Fires Amazon-Rainforest Pollution Amazon Brazil Water-Scarcity , , 2023-11-23 13:28:37 ,
446,55840240,425," Fragmented Tree Cover in the Amazon Rainforest, Brazil "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Tree cover in the Amazon rainforest fragmented by patches damaged by fire. ," Fires in the Amazon Rainforest are often set to clear land for agricultural use. In 2023, the Rio Negro's water levels were at a record-low, affecting local communities and wildlife. ", Forests;Rivers , Biodiversity;Climate;Deforestation;Extreme Weather;Land Management;Water ," Manaus, Amazonas, Brazil, South America ", Forest-Fires Amazon-Rainforest Pollution Amazon Brazil Water-Scarcity , , 2023-11-23 13:28:38 ,
447,55840247,429," Trees Damaged by a Wildfire in the Amazon Rainforest, Brazil "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," An area of the Amazon rainforest affected by wildfires, Brazil. "," Fires in the Amazon Rainforest are often set to clear land for agricultural use. In 2023, the Rio Negro's water levels were at a record-low, affecting local communities and wildlife. ", Forests;Rivers , Biodiversity;Climate;Deforestation;Extreme Weather;Land Management;Nature-only;Sustainable Future;Water ," Manaus, Amazonas, Brazil, South America ", Forest-Fires Amazon-Rainforest Pollution Amazon Brazil Water-Scarcity , , 2023-11-23 13:28:39 ,1DDCE4_2R7MB1CX68_lt.jpg
448,55840247,429," Trees Damaged by a Wildfire in the Amazon Rainforest, Brazil "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," An area of the Amazon rainforest affected by wildfires, Brazil. "," Fires in the Amazon Rainforest are often set to clear land for agricultural use. In 2023, the Rio Negro's water levels were at a record-low, affecting local communities and wildlife. ", Forests;Rivers , Biodiversity;Climate;Deforestation;Extreme Weather;Land Management;Nature-only;Sustainable Future;Water ," Manaus, Amazonas, Brazil, South America ", Forest-Fires Amazon-Rainforest Pollution Amazon Brazil Water-Scarcity , , 2023-11-23 13:28:39 ,1DDCE4_2R7MB1CX68_lt.jpg
449,55840258,428," Trees Damaged by a Wildfire in the Amazon Rainforest, Brazil "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Trees recover from fire damage in the Amazon Rainforest, Brazil. "," Fires in the Amazon Rainforest are often set to clear land for agricultural use. In 2023, the Rio Negro's water levels were at a record-low, affecting local communities and wildlife. ", Forests , Biodiversity;Climate;Deforestation;Extreme Weather;Land Management;Nature-only;Sustainable Future;Water ," Manaus, Amazonas, Brazil, South America ", Forest-Fires Amazon-Rainforest Pollution Amazon Brazil Water-Scarcity , , 2023-11-23 13:28:42 ,1DDCE4_2R8P3YU6DJ_lt.jpg
450,55882841,139, Trays Filled With Waste Gain From a Brewery ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Trays of waste grain produced as a byproduct of steeping malt to make beer shaken by a worker to level the mixture in a brewery in Edinburgh, Scotland. "," Steeping is an important stage during the production of beer, that involves soaking cereal grains in hot water. Steeping isolates vital enzymes inside the grains that contribute colours and flavours to the beer. The subsequent waste produced from this process is called waste grain. ;;The larvae of black soldier flies have been identified as a high source of protein that can be used in the diets of livestock, as an alternative protein source to soy. The waste grain from the brewing process is collected and used as an effective feed for the black soldier fly during its larval instars. Using larvae as an alternative feed eases the dependency on imported soy crop, which is currently a strong driver of deforestation, whilst also reducing waste produced from breweries. ", , Climate;Deforestation;Sustainable Future ," Edinburgh, Scotland, United Kingdom, Europe ", Brewery-Waste-Products Breweries Steeping-Beer Brewing-Beers Malt-Grains Beer-Grains Beer-Enzymes Beer-Malt Alternative-Protein-Sources Alternative-Animal-Feeds Soy-Alternatives , , 2023-12-22 10:45:39 ,1DDD01_JKEMXH0C68_lt.jpg
451,55907732,240, Deforestation Around the Karipuna Indigenous Territory ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Deforestation of the Brazilian Amazon rainforest has led to decreased availability of land for Indigenous Peoples, including around the Karipuna Indigenous Territory. ", , Forests;Rural , Land Management;Deforestation ," Karipuna, Rondônia, Brazil, South America ", Road-Construction Indigenous-Territories Infrastructure Protected-Land Illegal-Logging Construction Land-Invaders Highways Urbanisation Human-Settlements Data-Visualizations Data-Visualisations Urbanization Virgin-Rainforest , 1984 - 2022 , 2024-01-09 20:03:02 ,1DDD13_0Z403AY27Z_lt.jpg
